sex,destcode,origincode,Y1960,Y1970,Y1980,Y1990,Y2000
Male,NIU,LIE,0,0,0,0,0
Male,NIU,LTU,0,0,0,0,0
Male,NIU,LUX,0,0,0,0,0
Male,NIU,MAC,0,0,0,0,0
Male,NIU,MKD,0,0,0,0,0
Male,NIU,MDG,0,0,0,0,0
Male,NIU,MWI,0,0,0,0,0
Male,NIU,MYS,0,0,0,0,0
Male,NIU,MDV,0,0,0,0,0
Male,NIU,MLI,0,0,0,0,0
Male,NIU,MLT,0,0,0,0,0
Male,NIU,MHL,0,0,0,0,0
Male,NIU,MTQ,0,0,0,0,0
Male,NIU,MRT,0,0,0,0,0
Male,NIU,MUS,0,0,0,0,0
Male,NIU,MYT,0,0,0,0,0
Male,NIU,MEX,0,0,0,0,0
Male,NIU,FSM,0,0,0,0,0
Male,NIU,MDA,0,0,0,0,0
Male,NIU,MCO,0,0,0,0,0
Male,NIU,MNG,0,0,0,0,0
Male,NIU,MNE,NA,NA,NA,NA,NA
Male,NIU,MSR,0,0,0,0,0
Male,NIU,MAR,0,0,0,0,0
Male,NIU,MOZ,0,0,0,0,0
Male,NIU,MMR,0,0,0,0,0
Male,NIU,NAM,0,0,0,0,0
Male,NIU,NRU,0,0,0,0,0
Male,NIU,NPL,0,0,0,0,0
Male,NIU,NLD,0,0,0,0,0
Male,NIU,ANT,0,0,0,0,0
Male,NIU,NCL,0,0,0,0,0
Male,NIU,NZL,99,110,109,67,31
Male,NIU,NIC,0,0,0,0,0
Male,NIU,NER,0,0,0,0,0
Male,NIU,NGA,0,0,0,0,0
Male,NIU,NIU,0,0,0,0,0
Male,NIU,NFK,0,0,0,0,0
Male,NIU,MNP,0,0,0,0,0
Male,NIU,NOR,0,0,0,0,0
Male,NIU,OMN,0,0,0,0,0
Male,NIU,PAK,0,0,0,0,0
Male,NIU,PLW,0,0,0,0,0
Male,NIU,PAN,0,0,0,0,0
Male,NIU,PNG,0,0,0,11,7
Male,NIU,PRY,0,0,0,0,0
Male,NIU,PER,0,0,0,0,0
Male,NIU,PHL,0,0,0,0,0
Male,NIU,POL,0,0,0,0,0
Male,NIU,PRT,0,0,0,0,0
Male,NIU,PRI,0,0,0,0,0
Male,NIU,QAT,0,0,0,0,0
Male,NIU,zzz,NA,NA,NA,NA,NA
Male,NIU,REU,0,0,0,0,0
Male,NIU,ROM,0,0,0,0,0
Male,NIU,RUS,0,0,0,0,0
Male,NIU,RWA,0,0,0,0,0
Male,NIU,SHN,0,0,0,0,0
Male,NIU,SPM,0,0,0,0,0
Male,NIU,WSM,24,27,47,47,39
Male,NIU,SMR,0,0,0,0,0
Male,NIU,STP,0,0,0,0,0
Male,NIU,SAU,0,0,0,0,0
Male,NIU,SEN,0,0,0,0,0
Male,NIU,SRB,NA,NA,NA,NA,NA
Male,NIU,SCG,0,0,0,0,0
Male,NIU,SYC,0,0,0,0,0
Male,NIU,SLE,0,0,0,0,0
Male,NIU,SGP,0,0,0,0,0
Male,NIU,SVK,0,0,0,0,0
Male,NIU,SVN,0,0,0,0,0
Male,NIU,SLB,0,0,0,18,0
Male,NIU,SOM,0,0,0,0,0
Male,NIU,ZAF,1,1,0,0,0
Male,NIU,ESP,0,0,0,0,0
Male,NIU,LKA,0,0,0,0,0
Male,NIU,KNA,0,0,0,0,0
Male,NIU,LCA,0,0,0,0,0
Male,NIU,VCT,0,0,0,0,0
Male,NIU,SDN,0,0,0,0,0
Male,NIU,SUR,0,0,0,0,0
Male,NIU,SWZ,0,0,0,0,0
Male,NIU,SWE,0,0,0,0,0
Male,NIU,CHE,0,0,0,0,0
Male,NIU,SYR,0,0,0,0,0
Male,NIU,TWN,0,0,0,0,0
Male,NIU,TJK,0,0,0,0,0
Male,NIU,TZA,0,0,0,0,0
Male,NIU,THA,0,0,0,0,0
Male,NIU,TLS,0,0,0,0,0
Male,NIU,TGO,0,0,0,0,0
Male,NIU,TKL,0,0,0,0,0
Male,NIU,TON,53,59,61,34,22
Male,NIU,TTO,0,0,0,0,0
Male,NIU,TUN,0,0,0,0,0
Male,NIU,TUR,0,0,0,0,0
Male,NIU,TKM,0,0,0,0,0
Male,NIU,TCA,0,0,0,0,0
Male,NIU,TUV,0,0,0,0,0
Male,NIU,UGA,0,0,0,0,0
Male,NIU,UKR,0,0,0,0,0
Male,NIU,ARE,0,0,0,0,0
Male,NIU,GBR,8,9,4,0,2
Male,NIU,USA,6,7,2,3,0
Male,NIU,URY,0,0,0,0,0
Male,NIU,UZB,0,0,0,0,0
Male,NIU,VUT,0,0,0,0,0
Male,NIU,VEN,0,0,0,0,0
Male,NIU,VNM,0,0,0,0,0
Male,NIU,VIR,0,0,0,0,0
Male,NIU,VGB,0,0,0,0,0
Male,NIU,WLF,0,0,0,0,0
Male,NIU,PSE,0,0,0,0,0
Male,NIU,YEM,0,0,0,0,0
Male,NIU,ZMB,0,0,0,0,0
Male,NIU,ZWE,0,0,0,0,0
Male,NFK,AFG,0,0,0,0,0
Male,NFK,DZA,0,0,0,0,0
Male,NFK,AUS,255,191,298,0,0
Male,NFK,AUT,0,0,0,0,0
Male,NFK,AZE,0,0,0,0,0
Male,NFK,BLR,0,0,0,0,0
Male,NFK,BLZ,0,0,0,0,0
Male,NFK,BEN,0,0,0,0,0
Male,NFK,ALB,0,0,0,0,0
Male,NFK,ASM,0,0,0,0,0
Male,NFK,AND,0,0,0,0,0
Male,NFK,AGO,0,0,0,0,0
Male,NFK,AIA,0,0,0,0,0
Male,NFK,ATG,0,0,0,0,0
Male,NFK,ARG,0,0,0,0,0
Male,NFK,ARM,0,0,0,0,0
Male,NFK,ABW,0,0,0,0,0
Male,NFK,BHS,0,0,0,0,0
Male,NFK,BHR,0,0,0,0,0
Male,NFK,BGD,0,0,0,0,0
Male,NFK,BRB,0,0,0,0,0
Male,NFK,BEL,0,0,0,0,0
Male,NFK,BMU,0,0,0,0,0
Male,NFK,BTN,0,0,0,0,0
Male,NFK,BOL,0,0,0,0,0
Male,NFK,BIH,0,0,0,0,0
Male,NFK,BWA,0,0,0,0,0
Male,NFK,BRA,0,0,0,0,0
Male,NFK,BRN,0,0,0,0,0
Male,NFK,BGR,0,0,0,0,0
Male,NFK,BFA,0,0,0,0,0
Male,NFK,BDI,0,0,0,0,0
Male,NFK,KHM,0,0,0,0,0
Male,NFK,CMR,0,0,0,0,0
Male,NFK,CAN,0,0,0,0,0
Male,NFK,CPV,0,0,0,0,0
Male,NFK,CYM,0,0,0,0,0
Male,NFK,CAF,0,0,0,0,0
Male,NFK,TCD,0,0,0,0,0
Male,NFK,CHI,NA,NA,NA,NA,NA
Male,NFK,CHL,0,0,0,0,0
Male,NFK,CHN,1,1,0,0,0
Male,NFK,COL,0,0,0,0,0
Male,NFK,COM,0,0,0,0,0
Male,NFK,COD,0,0,0,0,0
Male,NFK,COG,0,0,0,0,0
Male,NFK,COK,0,0,0,0,0
Male,NFK,CRI,0,0,0,0,0
Male,NFK,CIV,0,0,0,0,0
Male,NFK,HRV,0,0,0,0,0
Male,NFK,CUB,0,0,0,0,0
Male,NFK,CYP,0,0,0,0,0
Male,NFK,CZE,0,0,0,0,0
Male,NFK,DNK,0,0,0,0,0
Male,NFK,DJI,0,0,0,0,0
Male,NFK,DMA,0,0,0,0,0
Male,NFK,DOM,0,0,0,0,0
Male,NFK,ECU,0,0,0,0,0
Male,NFK,EGY,0,0,0,0,0
Male,NFK,SLV,0,0,0,0,0
Male,NFK,GNQ,0,0,0,0,0
Male,NFK,ERI,0,0,0,0,0
Male,NFK,EST,0,0,0,0,0
Male,NFK,ETH,0,0,0,0,0
Male,NFK,FRO,0,0,0,0,0
Male,NFK,FLK,0,0,0,0,0
Male,NFK,FJI,0,0,0,0,0
Male,NFK,FIN,0,0,0,0,0
Male,NFK,FRA,0,0,0,0,0
Male,NFK,GUF,0,0,0,0,0
Male,NFK,PYF,0,0,0,0,0
Male,NFK,GAB,0,0,0,0,0
Male,NFK,GMB,0,0,0,0,0
Male,NFK,GEO,0,0,0,0,0
Male,NFK,DEU,2,2,0,0,0
Male,NFK,GHA,0,0,0,0,0
Male,NFK,GIB,0,0,0,0,0
Male,NFK,GRC,2,2,0,0,0
Male,NFK,GRL,0,0,0,0,0
Male,NFK,GRD,0,0,0,0,0
Male,NFK,GLP,0,0,0,0,0
Male,NFK,GUM,0,0,0,0,0
Male,NFK,GTM,0,0,0,0,0
Male,NFK,GIN,0,0,0,0,0
Male,NFK,GNB,0,0,0,0,0
Male,NFK,GUY,0,0,0,0,0
Male,NFK,HTI,0,0,0,0,0
Male,NFK,HND,0,0,0,0,0
Male,NFK,HKG,0,0,0,0,0
Male,NFK,HUN,0,0,0,0,0
Male,NFK,ISL,0,0,0,0,0
Male,NFK,IND,0,0,0,0,0
Male,NFK,IDN,0,0,0,0,0
Male,NFK,IRN,0,0,0,0,0
Male,NFK,IRQ,0,0,0,0,0
Male,NFK,IRL,0,0,0,0,0
Male,NFK,IMY,NA,NA,NA,NA,NA
Male,NFK,ISR,0,0,0,0,0
Male,NFK,ITA,4,4,0,0,0
Male,NFK,JAM,0,0,0,0,0
Male,NFK,JPN,0,0,0,0,0
Male,NFK,JOR,0,0,0,0,0
Male,NFK,KAZ,0,0,0,0,0
Male,NFK,KEN,0,0,0,0,0
Male,NFK,KIR,0,0,0,0,0
Male,NFK,PRK,0,0,0,0,0
Male,NFK,KOR,0,0,0,0,0
Male,NFK,KSV,NA,NA,NA,NA,NA
Male,NFK,KWT,0,0,0,0,0
Male,NFK,KGZ,0,0,0,0,0
Male,NFK,LAO,0,0,0,0,0
Male,NFK,LVA,0,0,0,0,0
Male,NFK,LBN,0,0,0,0,0
Male,NFK,LSO,0,0,0,0,0
Male,NFK,LBR,0,0,0,0,0
Male,NFK,LBY,0,0,0,0,0
Male,NFK,LIE,0,0,0,0,0
Male,NFK,LTU,0,0,0,0,0
Male,NFK,LUX,0,0,0,0,0
Male,NFK,MAC,0,0,0,0,0
Male,NFK,MKD,0,0,0,0,0
Male,NFK,MDG,0,0,0,0,0
Male,NFK,MWI,0,0,0,0,0
Male,NFK,MYS,0,0,0,0,0
Male,NFK,MDV,0,0,0,0,0
Male,NFK,MLI,0,0,0,0,0
Male,NFK,MLT,0,0,0,0,0
Male,NFK,MHL,0,0,0,0,0
Male,NFK,MTQ,0,0,0,0,0
Male,NFK,MRT,0,0,0,0,0
Male,NFK,MUS,0,0,0,0,0
Male,NFK,MYT,0,0,0,0,0
Male,NFK,MEX,0,0,0,0,0
Male,NFK,FSM,0,0,0,0,0
Male,NFK,MDA,0,0,0,0,0
Male,NFK,MCO,0,0,0,0,0
Male,NFK,MNG,0,0,0,0,0
Male,NFK,MNE,NA,NA,NA,NA,NA
Male,NFK,MSR,0,0,0,0,0
Male,NFK,MAR,0,0,0,0,0
Male,NFK,MOZ,0,0,0,0,0
Male,NFK,MMR,0,0,0,0,0
Male,NFK,NAM,0,0,0,0,0
Male,NFK,NRU,0,0,0,0,0
Male,NFK,NPL,0,0,0,0,0
Male,NFK,NLD,2,2,0,0,0
Male,NFK,ANT,0,0,0,0,0
Male,NFK,NCL,0,0,0,0,0
Male,NFK,NZL,152,167,262,0,0
Male,NFK,NIC,0,0,0,0,0
Male,NFK,NER,0,0,0,0,0
Male,NFK,NGA,0,0,0,0,0
Male,NFK,NIU,0,0,0,0,0
Male,NFK,NFK,0,0,0,0,0
Male,NFK,MNP,0,0,0,0,0
Male,NFK,NOR,0,0,0,0,0
Male,NFK,OMN,0,0,0,0,0
Male,NFK,PAK,0,0,0,0,0
Male,NFK,PLW,0,0,0,0,0
Male,NFK,PAN,0,0,0,0,0
Male,NFK,PNG,0,0,0,0,0
Male,NFK,PRY,0,0,0,0,0
Male,NFK,PER,0,0,0,0,0
Male,NFK,PHL,1,1,0,0,0
Male,NFK,POL,0,0,0,0,0
Male,NFK,PRT,0,0,0,0,0
Male,NFK,PRI,0,0,0,0,0
Male,NFK,QAT,0,0,0,0,0
Male,NFK,zzz,NA,NA,NA,NA,NA
Male,NFK,REU,0,0,0,0,0
Male,NFK,ROM,0,0,0,0,0
Male,NFK,RUS,0,0,0,0,0
Male,NFK,RWA,0,0,0,0,0
Male,NFK,SHN,0,0,0,0,0
Male,NFK,SPM,0,0,0,0,0
Male,NFK,WSM,0,0,0,0,0
Male,NFK,SMR,0,0,0,0,0
Male,NFK,STP,0,0,0,0,0
Male,NFK,SAU,0,0,0,0,0
Male,NFK,SEN,0,0,0,0,0
Male,NFK,SRB,NA,NA,NA,NA,NA
Male,NFK,SCG,0,0,0,0,0
Male,NFK,SYC,0,0,0,0,0
Male,NFK,SLE,0,0,0,0,0
Male,NFK,SGP,0,0,0,0,0
Male,NFK,SVK,0,0,0,0,0
Male,NFK,SVN,0,0,0,0,0
Male,NFK,SLB,0,0,0,0,0
Male,NFK,SOM,0,0,0,0,0
Male,NFK,ZAF,0,0,0,0,0
Male,NFK,ESP,0,0,0,0,0
Male,NFK,LKA,0,0,0,0,0
Male,NFK,KNA,0,0,0,0,0
Male,NFK,LCA,0,0,0,0,0
Male,NFK,VCT,0,0,0,0,0
Male,NFK,SDN,0,0,0,0,0
Male,NFK,SUR,0,0,0,0,0
Male,NFK,SWZ,0,0,0,0,0
Male,NFK,SWE,0,0,0,0,0
Male,NFK,CHE,0,0,0,0,0
Male,NFK,SYR,0,0,0,0,0
Male,NFK,TWN,0,0,0,0,0
Male,NFK,TJK,0,0,0,0,0
Male,NFK,TZA,0,0,0,0,0
Male,NFK,THA,0,0,0,0,0
Male,NFK,TLS,0,0,0,0,0
Male,NFK,TGO,0,0,0,0,0
Male,NFK,TKL,0,0,0,0,0
Male,NFK,TON,0,0,0,0,0
Male,NFK,TTO,0,0,0,0,0
Male,NFK,TUN,0,0,0,0,0
Male,NFK,TUR,0,0,0,0,0
Male,NFK,TKM,0,0,0,0,0
Male,NFK,TCA,0,0,0,0,0
Male,NFK,TUV,0,0,0,0,0
Male,NFK,UGA,0,0,0,0,0
Male,NFK,UKR,0,0,0,0,0
Male,NFK,ARE,0,0,0,0,0
Male,NFK,GBR,30,31,62,0,0
Male,NFK,USA,0,0,0,0,0
Male,NFK,URY,0,0,0,0,0
Male,NFK,UZB,0,0,0,0,0
Male,NFK,VUT,0,0,0,0,0
Male,NFK,VEN,0,0,0,0,0
Male,NFK,VNM,0,1,0,0,0
Male,NFK,VIR,0,0,0,0,0
Male,NFK,VGB,0,0,0,0,0
Male,NFK,WLF,0,0,0,0,0
Male,NFK,PSE,0,0,0,0,0
Male,NFK,YEM,0,0,0,0,0
Male,NFK,ZMB,0,0,0,0,0
Male,NFK,ZWE,0,0,0,0,0
Male,MNP,AFG,4,2,0,0,0
Male,MNP,DZA,0,0,0,0,0
Male,MNP,AUS,5,1,1,0,0
Male,MNP,AUT,2,0,0,0,0
Male,MNP,AZE,0,0,0,0,0
Male,MNP,BLR,0,0,0,0,0
Male,MNP,BLZ,0,0,0,0,0
Male,MNP,BEN,0,0,0,0,0
Male,MNP,ALB,0,0,0,0,0
Male,MNP,ASM,0,0,0,0,0
Male,MNP,AND,0,0,0,0,0
Male,MNP,AGO,0,0,0,0,0
Male,MNP,AIA,0,0,0,0,0
Male,MNP,ATG,0,0,0,0,0
Male,MNP,ARG,0,0,0,0,0
Male,MNP,ARM,0,0,0,0,0
Male,MNP,ABW,0,0,0,0,0
Male,MNP,BHS,0,0,0,0,0
Male,MNP,BHR,0,0,0,0,0
Male,MNP,BGD,892,2,0,0,0
Male,MNP,BRB,0,0,0,0,0
Male,MNP,BEL,0,0,0,0,0
Male,MNP,BMU,0,0,0,0,0
Male,MNP,BTN,0,0,0,0,0
Male,MNP,BOL,0,0,0,0,0
Male,MNP,BIH,2,0,0,0,0
Male,MNP,BWA,0,0,0,0,0
Male,MNP,BRA,0,0,0,0,0
Male,MNP,BRN,1,0,0,0,0
Male,MNP,BGR,0,0,0,0,0
Male,MNP,BFA,0,0,0,0,0
Male,MNP,BDI,0,0,0,0,0
Male,MNP,KHM,14,8,0,0,0
Male,MNP,CMR,0,0,0,0,0
Male,MNP,CAN,2,0,0,0,0
Male,MNP,CPV,0,0,0,0,0
Male,MNP,CYM,0,0,0,0,0
Male,MNP,CAF,0,0,0,0,0
Male,MNP,TCD,0,0,0,0,0
Male,MNP,CHI,NA,NA,NA,NA,NA
Male,MNP,CHL,1,0,0,0,0
Male,MNP,CHN,4602,695,2,1,0
Male,MNP,COL,0,0,0,0,0
